"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
0.2453816384077072,33.47400283813477,0.584306538105011,0.2453816416672542,33.47400145911877,0.584306567520252,29.0,1.0,42.0,33.48,829341502.0,829341502.0,1.0
0.2627764642238617,33.45705032348633,1.753463864326477,0.2627764751313902,33.45705200630794,1.75346387796359,22.0,3.0,45.0,33.504,829341506.0,829341506.0,3.0
0.005652675405144692,0.6890791058540344,-0.1339479088783264,0.005652675351996065,0.6890790980680888,-0.1339479147543345,16.0,4.0,47.0,0.7020000000000001,829341509.0,829341509.0,-11.0
0.2942326068878174,35.12060928344727,3.072762966156006,0.2942325992859237,35.12060779008437,3.072762866311436,29.0,5.0,48.0,35.256,829341511.0,829341511.0,5.0
0.006188511848449707,0.7091332077980042,-0.1123199462890625,0.006188511908453064,0.7091332258987942,-0.1123199458988858,15.0,6.0,50.0,0.718,829341513.0,829341513.0,-9.0
0.3319425582885742,36.57381820678711,4.490885257720947,0.3319425693053428,36.57381937004517,4.490885304479685,16.0,7.0,52.0,36.85,829341516.0,829341516.0,7.0
0.006206466816365719,0.6709324717521667,-0.08238367736339569,0.006206466983194854,0.6709324926346438,-0.0823836761418797,11.0,8.0,53.0,0.676,829341518.0,829341518.0,-7.0
0.3511565923690796,36.58031463623047,5.79401969909668,0.3511566050669291,36.5803153153095,5.794019716160071,19.0,9.0,55.0,37.038,829341520.0,829341520.0,9.0
0.2961214482784271,29.76482391357422,-2.60421347618103,0.2961214577728343,29.76482460292212,-2.604213593300026,7.0,10.0,57.0,29.88,829341523.0,829341523.0,-5.0
0.3492782711982727,33.35239791870117,-1.748020887374878,0.3492782588618995,33.35239762740306,-1.748020938514324,16.0,12.0,60.0,33.4,829341527.0,829341527.0,-3.0
